"SUBSTANCE";"CODE_NACE_REV2_ET_MENAGES";"MASSE";"ANNEE";"LIBELLE_NACE_ET_MENAGES";"LIBELLE_SUBSTANCE"
"CO2_BIO";"C16";2160511.27;2009;"Travail du bois et fabrication d'articles en bois et en liège, à l'exception des meubles; fabrication d'articles en vannerie et sparterie";"Dioxyde de carbone à partir de biomasse utilisé comme combustible"
"CO2_BIO";"C17";4094096.51;2009;"Industrie du papier et du carton";"Dioxyde de carbone à partir de biomasse utilisé comme combustible"
"CO2_BIO";"C18";5264.83;2009;"Imprimerie et reproduction d'enregistrements";"Dioxyde de carbone à partir de biomasse utilisé comme combustible"
"CO2_BIO";"C19";40837.08;2009;"Cokéfaction et raffinage";"Dioxyde de carbone à partir de biomasse utilisé comme combustible"
"CO2_BIO";"C20";212614.29;2009;"Industrie chimique";"Dioxyde de carbone à partir de biomasse utilisé comme combustible"
"CO2_BIO";"C21";2723.91;2009;"Industrie pharmaceutique";"Dioxyde de carbone à partir de biomasse utilisé comme combustible"
"CO2_BIO";"C22";12151.53;2009;"Fabrication de produits en caoutchouc et en plastique";"Dioxyde de carbone à partir de biomasse utilisé comme combustible"
"CO2_BIO";"C23";1844701.61;2009;"Fabrication d'autres produits minéraux non métalliques";"Dioxyde de carbone à partir de biomasse utilisé comme combustible"
"CO2_BIO";"C24";296411.41;2009;"Métallurgie";"Dioxyde de carbone à partir de biomasse utilisé comme combustible"
"CO2_BIO";"C25";23161.83;2009;"Fabrication de produits métalliques, à l'exception des machines et des équipements";"Dioxyde de carbone à partir de biomasse utilisé comme combustible"
"CO2_BIO";"C26";4078.57;2009;"Fabrication de produits informatiques, électroniques et optiques";"Dioxyde de carbone à partir de biomasse utilisé comme combustible"
"CO2_BIO";"C27";4244.53;2009;"Fabrication d'équipements électriques";"Dioxyde de carbone à partir de biomasse utilisé comme combustible"
"CO2_BIO";"C28";12571.28;2009;"Fabrication de machines et équipements n.c.a.";"Dioxyde de carbone à partir de biomasse utilisé comme combustible"
"CO2_BIO";"C29";13305.86;2009;"Industrie automobile";"Dioxyde de carbone à partir de biomasse utilisé comme combustible"
"CO2_BIO";"C30";4075.07;2009;"Fabrication d'autres matériels de transport";"Dioxyde de carbone à partir de biomasse utilisé comme combustible"
"CO2_BIO";"C31_C32";63251.73;2009;"Fabrication de meubles; autres industries manufacturières";"Dioxyde de carbone à partir de biomasse utilisé comme combustible"
"CO2_BIO";"C33";20200.78;2009;"Réparation et installation de machines et d'équipements";"Dioxyde de carbone à partir de biomasse utilisé comme combustible"
"CO2_BIO";"D";1040396.66;2009;"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné";"Dioxyde de carbone à partir de biomasse utilisé comme combustible"
"CO2_BIO";"E36";4490.78;2009;"Captage, traitement et distribution d'eau";"Dioxyde de carbone à partir de biomasse utilisé comme combustible"
"CO2_BIO";"E37-E39";10287598.11;2009;"Collecte et traitement des eaux usées, gestion des déchets, dépollution";"Dioxyde de carbone à partir de biomasse utilisé comme combustible"
"CO2_BIO";"F";274321.14;2009;"Construction";"Dioxyde de carbone à partir de biomasse utilisé comme combustible"
"CO2_BIO";"G45";129503.72;2009;"Commerce et réparation d'automobiles et de motocycles";"Dioxyde de carbone à partir de biomasse utilisé comme combustible"
"CO2_BIO";"G46";145895.32;2009;"Commerce de gros, à l'exception des automobiles et des motocycles";"Dioxyde de carbone à partir de biomasse utilisé comme combustible"
"CO2_BIO";"G47";130050.99;2009;"Commerce de détail, à l'exception des automobiles et des motocycles";"Dioxyde de carbone à partir de biomasse utilisé comme combustible"
"CO2_BIO";"H49";1332261.14;2009;"Transports terrestres et transport par conduites";"Dioxyde de carbone à partir de biomasse utilisé comme combustible"
"CO2_BIO";"H50";42209.06;2009;"Transports par eau";"Dioxyde de carbone à partir de biomasse utilisé comme combustible"
"CO2_BIO";"H51";4471.51;2009;"Transports aériens";"Dioxyde de carbone à partir de biomasse utilisé comme combustible"
"CO2_BIO";"H52";21312.07;2009;"Entreposage et services auxiliaires des transports";"Dioxyde de carbone à partir de biomasse utilisé comme combustible"
"CO2_BIO";"H53";27444.29;2009;"Activités de poste et de courrier";"Dioxyde de carbone à partir de biomasse utilisé comme combustible"
"CO2_BIO";"HH_HEAT";26276959.36;2009;"Chauffage/refroidissement par les ménages";"Dioxyde de carbone à partir de biomasse utilisé comme combustible"
"CO2_BIO";"HH_OTH";13026.16;2009;"Autres activités par les ménages";"Dioxyde de carbone à partir de biomasse utilisé comme combustible"
"CO2_BIO";"HH_TRA";3678547.61;2009;"Activités de transport des ménages";"Dioxyde de carbone à partir de biomasse utilisé comme combustible"
"CO2_BIO";"I";111683.82;2009;"Hébergement et restauration";"Dioxyde de carbone à partir de biomasse utilisé comme combustible"
"CO2_BIO";"J58";6207.74;2009;"Édition";"Dioxyde de carbone à partir de biomasse utilisé comme combustible"
"CO2_BIO";"J59_J60";8074.49;2009;"Activités cinématographique, vidéo, production de programmes de télévision, activités de programmation et de diffusion";"Dioxyde de carbone à partir de biomasse utilisé comme combustible"
"CO2_BIO";"J61";12881.87;2009;"Télécommunications";"Dioxyde de carbone à partir de biomasse utilisé comme combustible"
"CO2_BIO";"J62_J63";19895.61;2009;"Programmation, conseil en informatique et autres services d'information";"Dioxyde de carbone à partir de biomasse utilisé comme combustible"
"CO2_BIO";"K64";35413.03;2009;"Activités des services financiers, hors assurance et caisses de retraite";"Dioxyde de carbone à partir de biomasse utilisé comme combustible"
"CO2_BIO";"K65";7718.45;2009;"Assurance";"Dioxyde de carbone à partir de biomasse utilisé comme combustible"
"CO2_BIO";"K66";7955.55;2009;"Activités auxiliaires de services financiers et d'assurance";"Dioxyde de carbone à partir de biomasse utilisé comme combustible"
"CO2_BIO";"L";23748.31;2009;"Activités immobilières";"Dioxyde de carbone à partir de biomasse utilisé comme combustible"
"CO2_BIO";"M69_M70";35782.14;2009;"Activités juridiques et comptables; activités des sièges sociaux; conseil de gestion";"Dioxyde de carbone à partir de biomasse utilisé comme combustible"
"CO2_BIO";"M71";36064.25;2009;"Activités d'architecture et d'ingénierie; activités de contrôle et analyses techniques";"Dioxyde de carbone à partir de biomasse utilisé comme combustible"
"CO2_BIO";"M72";51884.63;2009;"Recherche-développement scientifique";"Dioxyde de carbone à partir de biomasse utilisé comme combustible"
"CO2_BIO";"M73";11114.87;2009;"Publicité et études de marché";"Dioxyde de carbone à partir de biomasse utilisé comme combustible"
"CO2_BIO";"M74_M75";4715.47;2009;"Autres activités spécialisées, scientifiques et techniques, activités vétérinaires";"Dioxyde de carbone à partir de biomasse utilisé comme combustible"
"CO2_BIO";"N77";243490.02;2009;"Activités de location et location-bail";"Dioxyde de carbone à partir de biomasse utilisé comme combustible"
"CO2_BIO";"N78";22369.11;2009;"Activités liées à l'emploi";"Dioxyde de carbone à partir de biomasse utilisé comme combustible"
"CO2_BIO";"N79";2345.76;2009;"Activités des agences de voyage, voyagistes, services de réservation et activités connexes";"Dioxyde de carbone à partir de biomasse utilisé comme combustible"
"CO2_BIO";"N80-N82";73292.4;2009;"Enquêtes et sécurité, activités administratives, services et aménagement paysager";"Dioxyde de carbone à partir de biomasse utilisé comme combustible"
"CO2_BIO";"O";110398.06;2009;"Administration publique";"Dioxyde de carbone à partir de biomasse utilisé comme combustible"
"CO2_BIO";"P";83895.12;2009;"Enseignement";"Dioxyde de carbone à partir de biomasse utilisé comme combustible"
"CO2_BIO";"Q86";28353.36;2009;"Activités pour la santé humaine";"Dioxyde de carbone à partir de biomasse utilisé comme combustible"
"CO2_BIO";"Q87_Q88";43408.72;2009;"Hébergement médico-social et social et action sociale sans hébergement";"Dioxyde de carbone à partir de biomasse utilisé comme combustible"
"CO2_BIO";"R90-R92";10554.48;2009;"Activités créatives, artistiques et de spectacle; bibliothèques, archives, musées et autres activités culturelles; organisation de jeux de hasard et d'argent";"Dioxyde de carbone à partir de biomasse utilisé comme combustible"
"CO2_BIO";"R93";19781.62;2009;"Activités sportives, récréatives et de loisirs";"Dioxyde de carbone à partir de biomasse utilisé comme combustible"
"CO2_BIO";"S94";26476.39;2009;"Activités des organisations associatives";"Dioxyde de carbone à partir de biomasse utilisé comme combustible"
"CO2_BIO";"S95";5373.22;2009;"Réparation d'ordinateurs et de biens personnels et domestiques";"Dioxyde de carbone à partir de biomasse utilisé comme combustible"
"CO2_BIO";"S96";13293.32;2009;"Autres services personnels";"Dioxyde de carbone à partir de biomasse utilisé comme combustible"
"CO2_BIO";"T";0;2009;"Activités des ménages en tant qu'employeurs; activités indifférenciées des ménages en tant que producteurs de biens et services pour usage propre";"Dioxyde de carbone à partir de biomasse utilisé comme combustible"
"CO2_BIO";"U";0;2009;"Activités extra-territoriales";"Dioxyde de carbone à partir de biomasse utilisé comme combustible"
"CO_NMVOCE";"A01";15789.27;2009;"Culture et production animale, chasse et services annexes";"Monoxyde de carbone (équivalent NMVOC)"
"CO_NMVOCE";"A02";1928.1;2009;"Sylviculture et exploitation forestière";"Monoxyde de carbone (équivalent NMVOC)"
"CO_NMVOCE";"A03";1474.93;2009;"Pêche et aquaculture";"Monoxyde de carbone (équivalent NMVOC)"
"CO_NMVOCE";"B";308.56;2009;"Industries extractives";"Monoxyde de carbone (équivalent NMVOC)"
"CO_NMVOCE";"C10-C12";1409.01;2009;"Industries alimentaires; fabrication de boissons et de produits à base de tabac";"Monoxyde de carbone (équivalent NMVOC)"
"CO_NMVOCE";"C13-C15";93.77;2009;"Fabrication de textiles, industrie de l'habillement, du cuir et de la chaussure";"Monoxyde de carbone (équivalent NMVOC)"
"CO_NMVOCE";"C16";685.29;2009;"Travail du bois et fabrication d'articles en bois et en liège, à l'exception des meubles; fabrication d'articles en vannerie et sparterie";"Monoxyde de carbone (équivalent NMVOC)"
"CO_NMVOCE";"C17";643.4;2009;"Industrie du papier et du carton";"Monoxyde de carbone (équivalent NMVOC)"
"CO_NMVOCE";"C18";59.33;2009;"Imprimerie et reproduction d'enregistrements";"Monoxyde de carbone (équivalent NMVOC)"
"CO_NMVOCE";"C19";4087.72;2009;"Cokéfaction et raffinage";"Monoxyde de carbone (équivalent NMVOC)"
"CO_NMVOCE";"C20";4091.43;2009;"Industrie chimique";"Monoxyde de carbone (équivalent NMVOC)"
"CO_NMVOCE";"C21";83.08;2009;"Industrie pharmaceutique";"Monoxyde de carbone (équivalent NMVOC)"
"CO_NMVOCE";"C22";136.51;2009;"Fabrication de produits en caoutchouc et en plastique";"Monoxyde de carbone (équivalent NMVOC)"
"CO_NMVOCE";"C23";3836.32;2009;"Fabrication d'autres produits minéraux non métalliques";"Monoxyde de carbone (équivalent NMVOC)"
"CO_NMVOCE";"C24";125112.17;2009;"Métallurgie";"Monoxyde de carbone (équivalent NMVOC)"
"CO_NMVOCE";"C25";253.16;2009;"Fabrication de produits métalliques, à l'exception des machines et des équipements";"Monoxyde de carbone (équivalent NMVOC)"
"CO_NMVOCE";"C26";50.73;2009;"Fabrication de produits informatiques, électroniques et optiques";"Monoxyde de carbone (équivalent NMVOC)"
"CO_NMVOCE";"C27";65.87;2009;"Fabrication d'équipements électriques";"Monoxyde de carbone (équivalent NMVOC)"
"CO_NMVOCE";"C28";153.7;2009;"Fabrication de machines et équipements n.c.a.";"Monoxyde de carbone (équivalent NMVOC)"
"CO_NMVOCE";"C29";179.37;2009;"Industrie automobile";"Monoxyde de carbone (équivalent NMVOC)"
"CO_NMVOCE";"C30";45.16;2009;"Fabrication d'autres matériels de transport";"Monoxyde de carbone (équivalent NMVOC)"
"CO_NMVOCE";"C31_C32";220.62;2009;"Fabrication de meubles; autres industries manufacturières";"Monoxyde de carbone (équivalent NMVOC)"
"CO_NMVOCE";"C33";196.94;2009;"Réparation et installation de machines et d'équipements";"Monoxyde de carbone (équivalent NMVOC)"
"CO_NMVOCE";"D";1820.12;2009;"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné";"Monoxyde de carbone (équivalent NMVOC)"
"CO_NMVOCE";"E36";44.53;2009;"Captage, traitement et distribution d'eau";"Monoxyde de carbone (équivalent NMVOC)"
"CO_NMVOCE";"E37-E39";313.15;2009;"Collecte et traitement des eaux usées, gestion des déchets, dépollution";"Monoxyde de carbone (équivalent NMVOC)"
"CO_NMVOCE";"F";3370.86;2009;"Construction";"Monoxyde de carbone (équivalent NMVOC)"
"CO_NMVOCE";"G45";1318.77;2009;"Commerce et réparation d'automobiles et de motocycles";"Monoxyde de carbone (équivalent NMVOC)"
"CO_NMVOCE";"G46";1132.37;2009;"Commerce de gros, à l'exception des automobiles et des motocycles";"Monoxyde de carbone (équivalent NMVOC)"
"CO_NMVOCE";"G47";729.01;2009;"Commerce de détail, à l'exception des automobiles et des motocycles";"Monoxyde de carbone (équivalent NMVOC)"
"CO_NMVOCE";"H49";5635.5;2009;"Transports terrestres et transport par conduites";"Monoxyde de carbone (équivalent NMVOC)"
"CO_NMVOCE";"H50";18986.01;2009;"Transports par eau";"Monoxyde de carbone (équivalent NMVOC)"
"CO_NMVOCE";"H51";2386.91;2009;"Transports aériens";"Monoxyde de carbone (équivalent NMVOC)"
"CO_NMVOCE";"H52";109.55;2009;"Entreposage et services auxiliaires des transports";"Monoxyde de carbone (équivalent NMVOC)"
"CO_NMVOCE";"H53";169.1;2009;"Activités de poste et de courrier";"Monoxyde de carbone (équivalent NMVOC)"
"CO_NMVOCE";"HH_HEAT";138603.06;2009;"Chauffage/refroidissement par les ménages";"Monoxyde de carbone (équivalent NMVOC)"
"CO_NMVOCE";"HH_OTH";13237.51;2009;"Autres activités par les ménages";"Monoxyde de carbone (équivalent NMVOC)"
"CO_NMVOCE";"HH_TRA";56782.17;2009;"Activités de transport des ménages";"Monoxyde de carbone (équivalent NMVOC)"
"CO_NMVOCE";"I";783.66;2009;"Hébergement et restauration";"Monoxyde de carbone (équivalent NMVOC)"
"CO_NMVOCE";"J58";56.02;2009;"Édition";"Monoxyde de carbone (équivalent NMVOC)"
"CO_NMVOCE";"J59_J60";40.15;2009;"Activités cinématographique, vidéo, production de programmes de télévision, activités de programmation et de diffusion";"Monoxyde de carbone (équivalent NMVOC)"
"CO_NMVOCE";"J61";130.82;2009;"Télécommunications";"Monoxyde de carbone (équivalent NMVOC)"
"CO_NMVOCE";"J62_J63";118.9;2009;"Programmation, conseil en informatique et autres services d'information";"Monoxyde de carbone (équivalent NMVOC)"
"CO_NMVOCE";"K64";269.98;2009;"Activités des services financiers, hors assurance et caisses de retraite";"Monoxyde de carbone (équivalent NMVOC)"
"CO_NMVOCE";"K65";38.45;2009;"Assurance";"Monoxyde de carbone (équivalent NMVOC)"
"CO_NMVOCE";"K66";49.31;2009;"Activités auxiliaires de services financiers et d'assurance";"Monoxyde de carbone (équivalent NMVOC)"
"CO_NMVOCE";"L";199.52;2009;"Activités immobilières";"Monoxyde de carbone (équivalent NMVOC)"
"CO_NMVOCE";"M69_M70";183;2009;"Activités juridiques et comptables; activités des sièges sociaux; conseil de gestion";"Monoxyde de carbone (équivalent NMVOC)"
"CO_NMVOCE";"M71";209.19;2009;"Activités d'architecture et d'ingénierie; activités de contrôle et analyses techniques";"Monoxyde de carbone (équivalent NMVOC)"
"CO_NMVOCE";"M72";68.47;2009;"Recherche-développement scientifique";"Monoxyde de carbone (équivalent NMVOC)"
"CO_NMVOCE";"M73";61.84;2009;"Publicité et études de marché";"Monoxyde de carbone (équivalent NMVOC)"
"CO_NMVOCE";"M74_M75";28.27;2009;"Autres activités spécialisées, scientifiques et techniques, activités vétérinaires";"Monoxyde de carbone (équivalent NMVOC)"
"CO_NMVOCE";"N77";2341.71;2009;"Activités de location et location-bail";"Monoxyde de carbone (équivalent NMVOC)"
"CO_NMVOCE";"N78";55.25;2009;"Activités liées à l'emploi";"Monoxyde de carbone (équivalent NMVOC)"
"CO_NMVOCE";"N79";10.07;2009;"Activités des agences de voyage, voyagistes, services de réservation et activités connexes";"Monoxyde de carbone (équivalent NMVOC)"
"CO_NMVOCE";"N80-N82";356.98;2009;"Enquêtes et sécurité, activités administratives, services et aménagement paysager";"Monoxyde de carbone (équivalent NMVOC)"
"CO_NMVOCE";"O";1315.45;2009;"Administration publique";"Monoxyde de carbone (équivalent NMVOC)"
"CO_NMVOCE";"P";309.77;2009;"Enseignement";"Monoxyde de carbone (équivalent NMVOC)"
"CO_NMVOCE";"Q86";202.5;2009;"Activités pour la santé humaine";"Monoxyde de carbone (équivalent NMVOC)"
"CO_NMVOCE";"Q87_Q88";186.47;2009;"Hébergement médico-social et social et action sociale sans hébergement";"Monoxyde de carbone (équivalent NMVOC)"
"CO_NMVOCE";"R90-R92";60.74;2009;"Activités créatives, artistiques et de spectacle; bibliothèques, archives, musées et autres activités culturelles; organisation de jeux de hasard et d'argent";"Monoxyde de carbone (équivalent NMVOC)"
