id,name,long_name,named_place,station_type,basin,lon,lat,alt,start_date,end_date,is_open,is_public,department_id,is_daily,is_hourly,is_minutely
14501001,PIERREFITTE-EN-CINGLAIS,PIERREFITTE-EN-CINGLAIS,AGGLOMERATION,4,I250,-0.386667,48.903333,235,1873-11-01,1912-03-31,true,true,14,true,false,false
14508001,PLESSIS GRIMOUL,LES MONTS D'AUNAY (PLESSIS GRIMOUL),MONT PINCON   EMETTEUR TV,4,I242,-0.61,48.971667,347,1970-07-01,1993-06-30,true,true,14,true,false,false
14550001,RUMESNIL LE BOCAGE,RUMESNIL (RUMESNIL LE BOCAGE),LE BOCAGE,4,I145,0.026667,49.185,40,1971-12-01,1984-12-31,true,true,14,true,false,false
14575001,ST ETIENNE LA T,SAINT-ETIENNE-LA-THILLAYE (ST ETIENNE LA T),ROUTE DE VILLERS,4,I041,0.1025,49.280333,60,1994-01-01,2007-09-30,true,true,14,true,false,false
14577001,SAINT-GABRIEL-BRECY LE PRIEURE,CREULLY SUR SEULLES (SAINT-GABRIEL-BRECY LE PRIEURE),LE PRIEURE,4,I318,-0.563333,49.275,50,1949-09-01,1971-05-31,true,true,14,true,false,false
14578002,SAINT-GATIEN-DES-BOIS,SAINT-GATIEN-DES-BOIS,AGGLOMERATION,4,I042,0.186667,49.346667,151,1873-11-01,1879-12-31,true,true,14,true,false,false
14579001,SAINT-GEORGES-D'AUNAY,SEULLINE (SAINT-GEORGES-D'AUNAY),LES LANDES,4,I260,-0.68,49.035,170,1949-08-01,1957-12-31,true,true,14,true,false,false
43212001,ST-PAL-EN-CHALE,SAINT-PAL-DE-CHALENCON (ST-PAL-EN-CHALE),BG,4,K053,3.957333,45.357333,890,1932-10-01,2014-12-01,true,true,43,true,false,false
14584003,ST GERMAIN DE TALLEVENDE,VIRE NORMANDIE (ST GERMAIN DE TALLEVENDE),,4,NR,-0.902167,48.8005,190,1894-12-01,1924-07-01,true,true,14,true,false,false
14588001,GERMAIN LANGOT,SAINT-GERMAIN-LANGOT (GERMAIN LANGOT),LE HAUT DE LA RUE,4,I256,-0.328,48.919667,197,1970-07-01,2018-01-31,true,true,14,true,false,false
14597001,ST JEAN LE BLAN,TERRES DE DRUANCE (ST JEAN LE BLAN),CURE,4,I242,-0.651667,48.936667,232,1927-01-01,1953-12-31,true,true,14,true,false,false
14600001,SAINT-JULIEN-LE-FAUCON,MEZIDON VALLEE D'AUGE (SAINT-JULIEN-LE-FAUCON),SEINE-NORMANDIE,4,I135,0.083333,49.068333,60,1971-10-01,1979-08-31,true,true,14,true,false,false
14624002,L'OUDON,SAINT-PIERRE-EN-AUGE (L'OUDON),GRANDMESNIL - LA MOISSONNIERE,4,I124,0.018333,48.913333,120,1971-11-01,1975-09-30,true,true,14,true,false,false
14643001,ST PAUL DU VERN,SAINT-PAUL-DU-VERNAY (ST PAUL DU VERN),LES GALLIES,4,I455,-0.75,49.2,110,1970-07-01,2000-04-30,true,true,14,true,false,false
14653001,SAINT-PIERRE-LA-VIEILLE BOURG,CONDE-EN-NORMANDIE (SAINT-PIERRE-LA-VIEILLE BOURG),BOURG,4,I242,-0.573333,48.918333,246,1919-07-01,1920-12-31,true,true,14,true,false,false
14658001,SAINT-SEVER-CALVADOS,NOUES DE SIENNE (SAINT-SEVER-CALVADOS),LES MOUTONS,4,I701,-1.046667,48.84,215,1945-12-01,1963-05-31,true,true,14,true,false,false
14658003,ST SEV NOUE,NOUES DE SIENNE (ST SEV NOUE),NOUE DE SIENNE,4,I701,-1.048333,48.841667,344,1931-01-01,1945-12-31,true,true,14,true,false,false
14658004,SAINT-SEVER-CALVADOS-AGG,NOUES DE SIENNE (SAINT-SEVER-CALVADOS-AGG),AGGLOMERATION,4,I701,-1.046667,48.84,210,1876-01-01,1914-08-31,true,true,14,true,false,false
14659002,SAINT SYLVAIN,SAINT-SYLVAIN (SAINT SYLVAIN),ROUTE DE CONTEVILLE,4,I147,-0.218333,49.058333,50,1971-01-01,1994-12-31,true,true,14,true,false,false
14663001,SAINT VIGOR,SAINT-VIGOR-LE-GRAND (SAINT VIGOR),LE MOULIN RENARD,4,I452,-0.696333,49.2805,33,1992-01-01,2013-12-31,true,true,14,true,false,false
14669001,SASSY,SASSY,LE BOURG,4,I143,-0.136667,48.9855,62,1971-01-01,2020-12-31,true,true,14,true,false,false
38090001,CHATEAU-BERNARD,CHATEAU-BERNARD,MAZETEYRE,4,W280,5.571667,44.975,800,1911-01-01,1990-12-31,true,true,38,true,false,false
14678001,SOUMONT-SAINT-QUENTIN,SOUMONT-SAINT-QUENTIN,SEINE-NORMANDIE,4,I143,-0.233333,48.978333,150,1971-01-01,1971-12-31,true,true,14,true,false,false
14684001,TESSEL,TESSEL,LA GRANDE FERME,4,I315,-0.566667,49.166667,110,1975-11-01,1997-12-31,true,true,14,true,false,false
14715001,TROUVILLE-SUR-MER,TROUVILLE-SUR-MER,AGGLOMERATION,4,I047,0.085,49.365,4,1873-11-01,1925-12-31,true,true,14,true,false,false
14689001,THURY-HARCOURT CAMPING,LE HOM (THURY-HARCOURT CAMPING),CAMPING,4,I251,-0.475,48.985,63,1926-01-01,1965-05-31,true,true,14,true,false,false
14692001,TILLY-SUR-SEULLES,TILLY-SUR-SEULLES,AGGLOMERATION,4,I316,-0.625,49.175,133,1873-11-01,1896-07-31,true,true,14,true,false,false
14695001,TORTEVALQUESNAY,AURSEULLES (TORTEVALQUESNAY),LA RENAUDIERE,4,I450,-0.755333,49.1525,121,1970-07-01,2020-12-31,true,true,14,true,false,false
14696001,TORTISAMBERT ECOLE,LIVAROT-PAYS-D'AUGE (TORTISAMBERT ECOLE),ECOLE,4,I133,0.113333,48.965,159,1934-01-01,1940-04-30,true,true,14,true,false,false
14711001,TREVIERES AGGLOMERATION,TREVIERES (TREVIERES AGGLOMERATION),AGGLOMERATION,4,I457,-0.905,49.306667,7,1873-11-01,1926-12-31,true,true,14,true,false,false
97414462,SAINT-LOUIS,SAINT-LOUIS,Gendarmerie,4,NR,55.413833,-21.281,50,1960-04-01,2000-12-31,true,true,974,true,false,false
14743001,VICTOT-PONTFOL LA VIGANNERIE,VICTOT-PONTFOL (VICTOT-PONTFOL LA VIGANNERIE),LA VIGANNERIE,4,I141,-0.018333,49.165,50,1961-12-01,1966-08-31,true,true,14,true,false,false
66147004,PORTE-PUYMORENS,PORTE-PUYMORENS,MAISON CANTONNIERE DU PUYMORENS,4,Y004,1.831667,42.546667,1915,1958-06-01,1964-06-30,true,true,66,true,false,false
14743002,VICTOT PONTFOL,VICTOT-PONTFOL (VICTOT PONTFOL),HARAS DE VICTOT,4,I141,-0.033333,49.166667,40,1985-02-01,1995-10-31,true,true,14,true,false,false
14746001,VIESSOIX,VALDALLIERE (VIESSOIX),LE BOURG,4,I414,-0.803333,48.84,180,1971-10-01,2004-05-31,true,true,14,true,false,false
14749001,VIEUX-FUME ECOLE,MEZIDON VALLEE D'AUGE (VIEUX-FUME ECOLE),ECOLE,4,I143,-0.116667,49.056667,52,1950-07-01,1959-12-31,true,true,14,true,false,false
14752001,VILLERS-BOCAGE BOURG,VILLERS-BOCAGE (VILLERS-BOCAGE BOURG),BOURG,4,I311,-0.653333,49.078333,150,1926-01-01,1931-09-30,true,true,14,true,false,false
14754001,VILLERS-SUR-MER,VILLERS-SUR-MER,RUE DE LA ROSIERE,4,I050,-0.005,49.321667,3,1942-12-01,1943-03-31,true,true,14,true,false,false
15001001,ALLANCHE - GEND,ALLANCHE (ALLANCHE - GEND),Bourg,4,K251,2.935,45.23,980,1952-04-01,1970-12-31,true,true,15,true,false,false
15001002,ALLANCHE - BOUR,ALLANCHE (ALLANCHE - BOUR),LE BOURG,4,K251,2.9345,45.227667,969,1893-08-01,1920-12-31,true,true,15,true,false,false
15007001,ANTERRIEUX,ANTERRIEUX,BARRAGE DU BES,4,O756,3.1,44.85,900,1946-01-01,1980-11-30,true,true,15,true,false,false
15014002,AURILLAC - CMD,AURILLAC (AURILLAC - CMD),CMD,4,P174,2.443333,44.926667,630,1893-01-01,1918-12-31,true,true,15,true,false,false
15014005,AURILLAC.EGALIT,AURILLAC (AURILLAC.EGALIT),Le Poulet,4,P174,2.439833,44.934833,650,1951-06-01,1966-11-30,true,true,15,true,false,false
29260001,SAINT-RENAN AGGLOMERATION,SAINT-RENAN (SAINT-RENAN AGGLOMERATION),AGGLOMERATION,4,J331,-4.621667,48.43,30,1907-01-01,1908-12-31,true,true,29,true,false,false
15020002,BEAULIEU - THIN,BEAULIEU (BEAULIEU - THIN),THINIERES,4,P014,2.508333,45.46,560,1947-04-01,1952-06-30,true,true,15,true,false,false
15026001,BREZONS,BREZONS,LE BOURGUET,4,O768,2.779667,45.012833,950,1956-09-01,2021-12-31,true,true,15,true,false,false
15033001,CEZENS,CEZENS,ARJALOUX,4,O763,2.846333,45.0125,1240,1949-06-01,2010-12-31,true,true,15,true,false,false
15036001,CHALVIGNAC,CHALVIGNAC,BARRAGE-DE-L'AIGLE,4,P096,2.224833,45.243167,300,1949-02-01,2012-12-31,true,true,15,true,false,false
15038001,CHAMPS.TARENTAI,CHAMPS-SUR-TARENTAINE-MARCHAL (CHAMPS.TARENTAI),Gendarmerie,4,P065,2.565833,45.395667,501,1953-06-01,2018-12-31,true,true,15,true,false,false
15038004,CHAMPS.BOURG,CHAMPS-SUR-TARENTAINE-MARCHAL (CHAMPS.BOURG),LE BOURG,4,P065,2.56,45.398333,500,1893-08-01,1910-09-30,true,true,15,true,false,false
38082001,CHARAVINES,CHARAVINES,LES-VANNES,4,W312,5.517333,45.432833,510,1868-01-01,,true,true,38,true,false,false
15045001,CHAUDES-AIGUES,CHAUDES-AIGUES,LE BOURG,4,O761,3.003833,44.854167,752,1893-08-01,1911-03-31,true,true,15,true,false,false
15049001,CHEYLADE,CHEYLADE,LE BOURG,4,P051,2.715167,45.208,952,1949-05-01,1966-12-31,true,true,15,true,false,false
15051001,CLAVIERES,CLAVIERES,ETAB. TARDIEU,4,O739,3.279667,44.984333,1070,1980-09-01,1982-12-31,true,true,15,true,false,false
15052001,COLLANDRES,COLLANDRES,LE BOURG,4,P055,2.658167,45.235833,1050,1955-01-01,2018-09-30,true,true,15,true,false,false
15054001,CONDAT - MOULIN,CONDAT (CONDAT - MOULIN),LES MOULINS,4,P026,2.765667,45.338833,714,1951-06-01,1953-09-30,true,true,15,true,false,false
34301008,SETE - FLOURY,SETE (SETE - FLOURY),M.FLOURY,4,Y303,3.696667,43.406667,30,1908-01-01,1925-11-30,true,true,34,true,false,false
15054002,CONDAT,CONDAT,LE BOURG,4,P026,2.757667,45.341167,700,1893-08-01,1910-12-31,true,true,15,true,false,false
15060001,DEUX-VERG,DEUX-VERGES (DEUX-VERG),LA SAGNE,4,O761,3.013833,44.8005,1098,1949-11-01,2020-12-31,true,true,15,true,false,false
15066001,LE FALGOUX,LE FALGOUX,LA FARGE,4,P088,2.644833,45.136667,975,1951-07-01,2022-12-31,true,true,15,true,false,false
15066002,LE FALG.NERONNE,LE FALGOUX (LE FALG.NERONNE),COL DE NERONNE,4,P140,2.5835,45.1505,1244,1897-01-01,1913-12-31,true,true,15,true,false,false
15067001,LE FAU,LE FAU,LA PEYRE DEL CROS,4,P140,2.607333,45.102333,1060,1971-01-01,2011-12-31,true,true,15,true,false,false
34299001,SERIGNAN SAINTE-DENISE,SERIGNAN (SERIGNAN SAINTE-DENISE),SAINTE-DENISE,4,Y258,3.28,43.281667,2,1965-06-01,1971-03-31,true,true,34,true,false,false
34300002,SERVIAN,SERVIAN,Le Puech Arnaud,4,NR,3.304,43.413167,52,2009-04-07,2019-12-31,true,true,34,true,false,false
15069001,FERRIERES.ST.MA,FERRIERES-SAINT-MARY (FERRIERES.ST.MA),Rte de Peyrusse,4,K252,3.057,45.183833,694,1949-06-01,2021-12-31,true,true,15,true,false,false
15085003,LABROUSSE.COMBE,LABROUSSE (LABROUSSE.COMBE),COMBEMAURY,4,P176,2.512167,44.857333,820,1900-01-01,1924-12-31,true,true,15,true,false,false
15089001,LADINHAC,LADINHAC,PRESBYTERE,4,O776,2.508,44.754667,610,1952-01-01,1989-11-30,true,true,15,true,false,false
15090001,LAFEUILLADE,LAFEUILLADE-EN-VEZIE (LAFEUILLADE),ECOLE,4,P178,2.508,44.7895,762,1952-05-01,1966-09-30,true,true,15,true,false,false
15094001,LAROQUEBROU,LAROQUEBROU,LE BOURG,4,P190,2.191667,44.968333,445,1893-09-01,1912-06-30,true,true,15,true,false,false
15097001,LASTIC,LASTIC,LE BOURG,4,K254,3.209333,45.1125,1090,1952-04-01,2022-12-31,true,true,15,true,false,false
15099001,LAVASTRIE - EDF,NEUVEGLISE-SUR-TRUYERE (LAVASTRIE - EDF),CITE-EDF,4,O760,3.078,44.927667,822,1955-01-01,1984-09-30,true,true,15,true,false,false
15110001,LUGARDE,LUGARDE,LA GARE,4,P036,2.760167,45.287,1010,1944-01-01,1970-12-31,true,true,15,true,false,false
15113001,MANDAIL.PRESBYT,MANDAILLES-SAINT-JULIEN (MANDAIL.PRESBYT),PRESBYTERE,4,P173,2.655333,45.066667,928,1893-09-01,1972-03-31,true,true,15,true,false,false
15113002,MANDAIL.BENECH,MANDAILLES-SAINT-JULIEN (MANDAIL.BENECH),BENECH,4,P173,2.670333,45.083167,920,1902-12-01,1914-08-31,true,true,15,true,false,false
15113003,MANDAIL.CURADIT,MANDAILLES-SAINT-JULIEN (MANDAIL.CURADIT),CURADIT,4,P173,2.6335,45.061167,921,1964-01-01,1979-12-31,true,true,15,true,false,false
15113004,MANDAIL.LIADOUZ,MANDAILLES-SAINT-JULIEN (MANDAIL.LIADOUZ),LIADOUZE,4,P173,2.669,45.078167,981,1980-03-01,1995-05-31,true,true,15,true,false,false
45030002,BEAUNE-LA-ROL.,BEAUNE-LA-ROLANDE (BEAUNE-LA-ROL.),LOTISSEMENT DE LA FONTAINE,4,F432,2.422333,48.066833,106,1977-12-01,2019-04-01,true,true,45,true,false,false
15113005,MANDAILLES,MANDAILLES-SAINT-JULIEN (MANDAILLES),LE BOURG,4,P173,2.6555,45.068167,920,1995-06-01,2021-12-31,true,true,15,true,false,false
15113006,MANDAIL.LACOSTE,MANDAILLES-SAINT-JULIEN (MANDAIL.LACOSTE),LACOSTE,4,P173,2.683667,45.089,1110,1996-08-01,1998-12-31,true,true,15,true,false,false
15114001,MARCENAT - GEND,MARCENAT (MARCENAT - GEND),GENDARMERIE,4,P025,2.826667,45.306833,1064,1893-01-01,1989-12-31,true,true,15,true,false,false
15117001,MARCOLES - ECOL,MARCOLES (MARCOLES - ECOL),GROUPE SCOLAIRE,4,O822,2.350833,44.781333,692,1956-03-01,1991-06-30,true,true,15,true,false,false
15117002,MARCOLES,MARCOLES,AGGLOMERATION,4,O822,2.356667,44.781667,710,1901-01-01,1917-11-30,true,true,15,true,false,false
15120001,MAURIAC-MOULIN,MAURIAC (MAURIAC-MOULIN),MOULIN A VENT,4,P102,2.3435,45.214833,730,1951-07-01,2015-10-31,true,true,15,true,false,false
15168001,RUYNES - GENDAR,RUYNES-EN-MARGERIDE (RUYNES - GENDAR),GENDARMERIE,4,O740,3.221,45.001167,900,1894-02-01,2018-12-31,true,true,15,true,false,false
15120003,MAURIAC - BOURG,MAURIAC (MAURIAC - BOURG),AGGLOMERATION,4,P102,2.336667,45.221667,700,1893-04-01,1909-02-28,true,true,15,true,false,false
15122001,MAURS - BOURG,MAURS (MAURS - BOURG),LE BOURG,4,O826,2.2,44.711667,270,1893-01-01,1949-12-31,true,true,15,true,false,false
15132001,MONTGRELEIX,MARCENAT (MONTGRELEIX),ROCHEROUSSE,4,P023,2.8765,45.316833,1236,1952-08-01,2021-12-31,true,true,15,true,false,false
15134001,MONTSALVY,MONTSALVY,LE BOURG,4,O782,2.501667,44.708333,800,1893-08-01,1911-06-30,true,true,15,true,false,false
15135001,MONTVERT,MONTVERT,LA ZERO,4,P190,2.166667,44.983333,440,1945-04-01,1973-06-30,true,true,15,true,false,false
15138002,MURAT AGGLOMERATION,MURAT (MURAT AGGLOMERATION),AGGLOMERATION,4,K250,2.866667,45.11,900,1858-01-01,1920-12-31,true,true,15,true,false,false
15153001,PLEAUX.SOUQUERO,PLEAUX (PLEAUX.SOUQUERO),SOUQUEROUX,4,P152,2.227333,45.129667,620,1952-01-01,1974-02-28,true,true,15,true,false,false
15138003,MURAT.BONNEVIE,MURAT (MURAT.BONNEVIE),Rue DE BONNEVIE,4,K250,2.865667,45.111,959,1952-04-01,1956-12-31,true,true,15,true,false,false
15142001,NEUVEGLISE,NEUVEGLISE-SUR-TRUYERE (NEUVEGLISE),PONT DE LANAU,4,O760,3,44.9,680,1947-12-01,1970-12-31,true,true,15,true,false,false
15151001,PEYRUSSE,PEYRUSSE,LE BOURG,4,K252,3.028333,45.203333,897,1903-01-01,1908-07-31,true,true,15,true,false,false
15152001,PIERREFORT,PIERREFORT,GENDARMERIE,4,O767,2.839333,44.924333,1000,1952-09-01,2009-03-31,true,true,15,true,false,false
15152002,PIERREF0RT.BOUR,PIERREFORT (PIERREF0RT.BOUR),LE BOURG,4,O767,2.84,44.923333,950,1893-10-01,1909-11-30,true,true,15,true,false,false
15153002,PLEAUX.ENCHANET,PLEAUX (PLEAUX.ENCHANET),BARRAGE D'ENCHANET,4,P151,2.183333,45.1,373,1957-01-01,1973-10-31,true,true,15,true,false,false
15153003,PLEAUX,PLEAUX,LE BOURG,4,P151,2.225,45.135,640,1893-01-01,1909-12-31,true,true,15,true,false,false
15159001,RAULHAC,RAULHAC,LE BOURG,4,O775,2.656667,44.898333,760,1893-08-01,1914-06-30,true,true,15,true,false,false
15159002,RAULHAC - BOURG,RAULHAC (RAULHAC - BOURG),LE BOURG,4,O775,2.656667,44.898333,760,1893-08-01,1896-12-31,true,true,15,true,false,false
45188001,LOURY,LOURY,LES VERELLES,4,K434,2.071833,48.002333,130,1971-12-01,2020-12-31,true,true,45,true,false,false
15208001,ST PROJET.SALER,SAINT-PROJET-DE-SALERS (ST PROJET.SALER),BONNAVES,4,P140,2.583333,45.088167,1000,1966-05-01,1974-12-31,true,true,15,true,false,false
15169001,SAIGNES,SAIGNES,LA GONE,4,P083,2.4915,45.334167,533,1893-08-01,2022-12-31,true,true,15,true,false,false
15170001,ST AMANDIN,SAINT-AMANDIN (ST AMANDIN),LE BOURG,4,P040,2.696667,45.341667,730,1909-01-01,1909-11-30,true,true,15,true,false,false
15175002,ST CERNIN.BOURG,SAINT-CERNIN (ST CERNIN.BOURG),LE BOURG,4,P146,2.420667,45.058333,772,1893-08-01,1911-04-30,true,true,15,true,false,false
15182001,ST ETIENNE.GATE,SAINT-ETIENNE-CANTALES (ST ETIENNE.GATE),POSTE GATELLIER,4,P187,2.222167,44.946167,554,1945-01-01,1973-12-31,true,true,15,true,false,false
15182002,ST ETIENNE.CANT,SAINT-ETIENNE-CANTALES (ST ETIENNE.CANT),Barrage,4,P186,2.217833,44.9455,463,1977-01-01,2020-12-31,true,true,15,true,false,false
94060002,LA QUEUE-EN-B.,LA QUEUE-EN-BRIE (LA QUEUE-EN-B.),GROUPE SCOLAIRE LAMARTINE,4,F664,2.578333,48.793333,100,1989-08-01,2002-05-31,true,true,94,true,false,false
15184001,ST ETIENNE.MAUR,SAINT-ETIENNE-DE-MAURS (ST ETIENNE.MAUR),La Rougie - Nivolis,4,O826,2.215167,44.7285,281,1941-01-01,1984-12-31,true,true,15,true,false,false
15187001,ST FLOUR - MONS,SAINT-FLOUR (ST FLOUR - MONS),MONS,4,O744,3.116667,45.053667,860,1858-01-01,1987-12-31,true,true,15,true,false,false
15192001,ST JACQUES.BLAT,SAINT-JACQUES-DES-BLATS (ST JACQUES.BLAT),ECOLE,4,P170,2.711,45.053833,1000,1950-05-01,2015-04-30,true,true,15,true,false,false
15192002,ST JACQUES.PERC,SAINT-JACQUES-DES-BLATS (ST JACQUES.PERC),PERCEE-LIORAN,4,P170,2.732667,45.077833,1130,1951-01-01,1963-12-31,true,true,15,true,false,false
15243002,TRIZAC,TRIZAC,LIEUCHY,4,P085,2.5055,45.2635,910,1990-11-01,2020-12-31,true,true,15,true,false,false
15192004,ST JACQUES.BOUR,SAINT-JACQUES-DES-BLATS (ST JACQUES.BOUR),LE BOURG,4,P170,2.711,45.053833,1000,1894-01-01,1911-03-31,true,true,15,true,false,false
15196003,ST MAMET.BOURG,SAINT-MAMET-LA-SALVETAT (ST MAMET.BOURG),LE BOURG,4,O823,2.305,44.858333,771,1893-10-01,1913-06-30,true,true,15,true,false,false
15211001,ST SANTIN-CANTA,SAINT-SANTIN-CANTALES (ST SANTIN-CANTA),BOURG,4,P144,2.255833,45.029,629,1905-01-01,1915-12-31,true,true,15,true,false,false
15214001,ST SAURY,SAINT-SAURY (ST SAURY),LE BOURG,4,P192,2.14,44.8675,705,1954-09-01,2022-12-31,true,true,15,true,false,false
15219001,SALERS,SALERS,GENDARMERIE,4,P101,2.493167,45.141333,945,1912-02-01,2018-12-31,true,true,15,true,false,false
15248001,VALUEJOLS,VALUEJOLS,LE BOURG,4,O743,2.935833,45.053167,1074,1971-01-01,2020-12-31,true,true,15,true,false,false
15219002,SALERS - BOURG,SALERS (SALERS - BOURG),LE BOURG,4,P140,2.498333,45.14,918,1882-01-01,1883-03-31,true,true,15,true,false,false
15220001,SALINS,SALINS,SALINS,4,P101,2.386333,45.180833,660,2000-01-01,2020-12-31,true,true,15,true,false,false
15226002,SENEZERG.ECOLE,SENEZERGUES (SENEZERG.ECOLE),ECOLE,4,O783,2.413667,44.702833,439,1951-09-01,1964-09-30,true,true,15,true,false,false
15238001,TOURNEMIRE,TOURNEMIRE,LA MALETIE,4,P146,2.478833,45.060667,880,1962-02-01,1970-12-31,true,true,15,true,false,false
29260003,ST-RENAN,SAINT-RENAN (ST-RENAN),PEN HOAT,4,J331,-4.623333,48.448333,72,1999-01-01,2004-12-31,true,true,29,true,false,false
15243001,TRIZAC - BOURG,TRIZAC (TRIZAC - BOURG),BOURG,4,P084,2.538333,45.25,960,1953-06-01,1990-10-31,true,true,15,true,false,false
15255001,VEZAC,VEZAC,CAILLAC,4,P171,2.528333,44.913333,625,1893-07-01,1894-08-31,true,true,15,true,false,false
15258001,VIC.CERE.BOURG,VIC-SUR-CERE (VIC.CERE.BOURG),LE BOURG,4,P171,2.626667,44.98,690,1948-01-01,1987-12-31,true,true,15,true,false,false
15258002,VIC.CERE.COMBLA,VIC-SUR-CERE (VIC.CERE.COMBLA),COMBLAT LE CHATEAU,4,P171,2.609333,44.97,683,1950-02-01,1953-09-30,true,true,15,true,false,false
15258003,VIC.CERE.BOURG,VIC-SUR-CERE (VIC.CERE.BOURG),LE BOURG,4,P171,2.625,44.981667,675,1895-01-01,1912-09-30,true,true,15,true,false,false
16061002,BRIE MAN,BRIE (BRIE MAN),LES GAILLEDRATS,4,R118,0.276667,45.733333,161,1978-01-01,2008-01-01,true,true,16,true,false,false
16015003,ANGOULEME POUDRERIE,ANGOULEME (ANGOULEME POUDRERIE),POUDRERIE,4,R234,0.153333,45.651667,29,1872-01-01,1912-12-31,true,true,16,true,false,false
16015004,ANGOULEME CREDIT AGRICOLE,ANGOULEME (ANGOULEME CREDIT AGRICOLE),CREDIT AGRICOLE,4,R234,0.153333,45.651667,46,1963-07-01,1966-12-31,true,true,16,true,false,false
16015005,LES AGRIERS,ANGOULEME (LES AGRIERS),LES AGRIERS,4,R234,0.133333,45.65,30,1981-01-01,1988-12-31,true,true,16,true,false,false
16025002,BAIGNES LAITERI,BAIGNES-SAINTE-RADEGONDE (BAIGNES LAITERI),LAITERIE,4,R501,-0.236667,45.385,70,1976-01-01,1985-12-31,true,true,16,true,false,false
16037001,BELLON BOURG,BELLON (BELLON BOURG),BOURG,4,P736,0.12,45.301667,109,1908-12-01,1913-09-30,true,true,16,true,false,false
16046001,BLANZAC MAN,VAL DES VIGNES (BLANZAC MAN),CHEZ GAYET,4,R402,0.016667,45.488333,145,1970-06-01,2002-07-31,true,true,16,true,false,false
16047001,BLANZAGUET-SAINT-CYBARD,BLANZAGUET-SAINT-CYBARD,FERME MARTIN,4,P723,0.32,45.47,107,1883-01-01,1954-05-31,true,true,16,true,false,false
16055001,BOUEX AGGLOMERATION,BOUEX (BOUEX AGGLOMERATION),AGGLOMERATION,4,R232,0.316667,45.616667,185,1883-01-01,1885-12-31,true,true,16,true,false,false
16061001,BRIE ECOLE,BRIE (BRIE ECOLE),ECOLE,4,R230,0.24,45.736667,135,1883-01-01,1939-07-31,true,true,16,true,false,false
51108004,CHALONS-SUR-MARNE-HOPITAL,CHALONS-EN-CHAMPAGNE (CHALONS-SUR-MARNE-HOPITAL),HOPITAL MILITAIRE,4,F608,4.361667,48.956667,120,1864-07-01,1870-07-31,true,true,51,true,false,false
16070001,CHABANAIS BOURG,CHABANAIS (CHABANAIS BOURG),BOURG,4,L092,0.718333,45.873333,160,1877-01-01,1962-01-31,true,true,16,true,false,false
16073001,CHALAIS,CHALAIS,RUE DE LA MONTAGNE VERTE,4,P736,0.045,45.27,70,1877-01-01,1987-02-28,true,true,16,true,false,false
16076001,CHAMPAGNE MOUTO,CHAMPAGNE-MOUTON (CHAMPAGNE MOUTO),VILLE,4,R020,0.413333,45.988333,135,1883-01-01,1989-03-31,true,true,16,true,false,false
16084001,CHARRAS,CHARRAS,MAISON FORESTIERE,4,R116,0.433333,45.533333,180,1964-06-01,1974-12-29,true,true,16,true,false,false
16160001,GUIMPS AGGLOMERATION,GUIMPS (GUIMPS AGGLOMERATION),AGGLOMERATION,4,R506,-0.248333,45.463333,72,1908-09-01,1918-11-30,true,true,16,true,false,false
20007002,ALBERTACCE-EDF-MVC,ALBERTACCE (ALBERTACCE-EDF-MVC),ALBERTACCE-EDF-PK51,4,Y700,8.985,42.325,860,1969-01-01,1988-12-31,true,true,20,true,false,false
16084002,CHARRAS AGGLOMERATION,CHARRAS (CHARRAS AGGLOMERATION),AGGLOMERATION,4,R116,0.415,45.543333,190,1877-01-01,1879-06-30,true,true,16,true,false,false
16085001,CHASSENEUIL,CHASSENEUIL-SUR-BONNIEURE (CHASSENEUIL),LE QUEROY,4,R122,0.46,45.833333,126,1957-05-01,2005-01-03,true,true,16,true,false,false
16106001,CONFOLENS ST BARTHELEMY,CONFOLENS (CONFOLENS ST BARTHELEMY),ST BARTHELEMY,4,L094,0.671667,46.018333,160,1958-10-01,1970-12-31,true,true,16,true,false,false
16131001,ESSE CHATEAU GUYON,ESSE (ESSE CHATEAU GUYON),CHATEAU GUYON,4,L111,0.721667,46.031667,240,1962-05-01,1966-12-31,true,true,16,true,false,false
16146001,GARAT AGGLOMERATION,GARAT (GARAT AGGLOMERATION),AGGLOMERATION,4,R232,0.263333,45.628333,96,1877-09-01,1878-12-31,true,true,16,true,false,false
34322003,VALFLAUNES-PLAINE,VALFLAUNES (VALFLAUNES-PLAINE),LA PLAINE,4,Y320,3.844667,43.788167,126,1990-06-01,2012-04-01,true,true,34,true,false,false
16170001,JUIGNAC,JUIGNAC,ST GERMAIN,4,P730,0.166667,45.366667,150,1970-06-01,1991-12-31,true,true,16,true,false,false
16181001,LESSAC ROUFFERY,LESSAC (LESSAC ROUFFERY),ROUFFERY,4,L120,0.673333,46.066667,220,1935-01-01,1937-12-31,true,true,16,true,false,false
16181002,LESSAC,LESSAC,LA FOND DU PUITS,4,L200,0.608333,46.085,205,1975-02-01,2007-04-01,true,true,16,true,false,false
16199001,MAGNAC SUR TOUV,MAGNAC-SUR-TOUVRE (MAGNAC SUR TOUV),ALLEE DE LA GARENNE,4,R233,0.233333,45.65,91,1977-01-01,1989-10-31,true,true,16,true,false,false
16223001,MONTBRON,MONTBRON,LE CHATENET,4,R109,0.5,45.666667,218,1964-05-01,1983-07-31,true,true,16,true,false,false
